event_timestamp,AgentWaiting,CallsInQueue,AgentsOnCall,SL,Abandon,LongQueueTime,clientId
2019-12-20T20:22:00,182,0,168,91,1,7633,testClientOne
2019-12-20T20:24:00,209,0,141,75,5,3251,testClientOne
2019-12-20T20:26:00,237,0,113,98,2,3860,testClientOne
2019-12-20T20:27:00,60,0,290,97,7,18965,testClientOne
2019-12-20T20:29:00,327,0,23,64,5,15406,testClientOne
2019-12-20T20:31:00,7,0,343,56,7,19827,testClientOne
2019-12-20T20:32:00,182,0,168,81,13,14947,testClientOne
2019-12-20T20:33:00,150,0,200,69,2,2209,testClientOne
2019-12-20T20:34:00,327,0,23,63,12,1062,testClientOne
2019-12-20T20:35:00,76,0,274,85,13,2083,testClientOne
2019-12-20T20:36:00,138,0,212,93,11,1650,testClientOne
2019-12-20T20:37:00,127,0,223,80,9,2246,testClientOne
2019-12-20T20:38:00,82,0,268,98,4,13230,testClientOne
2019-12-20T20:39:00,34,0,316,61,10,17986,testClientOne
2019-12-20T20:40:00,337,0,13,86,5,13824,testClientOne
2019-12-20T20:41:00,291,0,59,85,13,10901,testClientOne
2019-12-20T20:42:00,190,0,160,73,6,13481,testClientOne
2019-12-20T20:43:00,273,0,77,87,6,3461,testClientOne
2019-12-20T20:44:00,62,0,288,79,7,16082,testClientOne
2019-12-20T20:45:00,4,0,346,87,7,15838,testClientOne
2019-12-20T20:46:00,182,0,168,94,2,17267,testClientOne
2019-12-20T20:47:00,325,0,25,78,4,18171,testClientOne
2019-12-20T20:48:00,150,0,200,72,0,6213,testClientOne
2019-12-20T20:50:00,199,0,151,95,14,3502,testClientOne
2019-12-20T20:51:00,244,0,106,56,1,19743,testClientOne
2019-12-20T20:52:00,289,0,61,53,7,18315,testClientOne
2019-12-20T20:53:00,331,0,19,77,10,7508,testClientOne
2019-12-20T20:54:00,101,0,249,76,14,19800,testClientOne
2019-12-20T20:55:00,113,0,237,73,2,8755,testClientOne
2019-12-20T20:56:00,310,0,40,68,3,3254,testClientOne
2019-12-20T20:57:00,216,0,134,67,4,2314,testClientOne
2019-12-20T20:58:00,342,0,8,79,9,16663,testClientOne
2019-12-20T20:59:00,320,0,30,91,5,6717,testClientOne
2019-12-20T21:00:00,24,0,326,88,6,17779,testClientOne
2019-12-20T21:01:00,211,0,139,80,9,6318,testClientOne
2019-12-20T21:02:00,35,0,315,54,4,8532,testClientOne
2019-12-20T21:03:00,137,0,213,100,12,1801,testClientOne
2019-12-20T21:04:00,110,0,240,69,13,9100,testClientOne
2019-12-20T21:05:00,24,0,326,76,7,11482,testClientOne
2019-12-20T21:06:00,168,0,182,77,1,1678,testClientOne
2019-12-20T21:07:00,62,0,288,90,9,17477,testClientOne
2019-12-20T21:08:00,218,0,132,70,6,16995,testClientOne
2019-12-20T21:09:00,145,0,205,97,13,1775,testClientOne
2019-12-20T21:10:00,331,0,19,67,2,9777,testClientOne
2019-12-20T21:11:00,213,0,137,82,6,16537,testClientOne
2019-12-20T21:12:00,274,0,76,78,4,1937,testClientOne
2019-12-20T21:13:00,315,0,35,77,12,19755,testClientOne
2019-12-20T21:15:00,67,0,283,70,2,4911,testClientOne
2019-12-20T21:16:00,346,0,4,64,10,7261,testClientOne
2019-12-20T21:17:00,318,0,32,93,8,8925,testClientOne
2019-12-20T21:20:00,83,0,267,93,7,19983,testClientOne
2019-12-20T21:21:00,217,0,133,95,2,14926,testClientOne
2019-12-20T21:24:00,116,0,234,93,15,7291,testClientOne
2019-12-20T21:26:00,27,0,323,72,15,605,testClientOne
2019-12-20T21:27:00,228,0,122,72,4,4247,testClientOne
2019-12-20T21:30:00,95,0,255,79,4,1381,testClientOne
2019-12-20T21:31:00,163,0,187,78,12,6027,testClientOne
2019-12-20T21:32:00,57,0,293,60,15,4100,testClientOne
2019-12-20T21:34:00,110,0,240,55,11,15868,testClientOne
2019-12-20T21:35:00,99,0,251,64,14,13487,testClientOne
2019-12-20T21:37:00,289,0,61,84,0,11136,testClientOne
2019-12-20T21:38:00,78,0,272,69,3,16038,testClientOne
2019-12-20T21:39:00,203,0,147,64,2,1944,testClientOne
2019-12-20T21:40:00,69,0,281,58,1,18778,testClientOne
2019-12-20T21:43:00,0,24,350,67,1,11863,testClientOne
2019-12-20T21:46:00,247,0,103,90,4,4798,testClientOne
2019-12-20T21:48:00,162,0,188,92,13,17604,testClientOne
2019-12-20T21:51:00,347,0,3,68,2,19009,testClientOne
2019-12-20T21:52:00,260,0,90,74,14,7130,testClientOne
2019-12-20T21:53:00,295,0,55,95,4,5116,testClientOne
2019-12-20T21:54:00,281,0,69,84,12,3386,testClientOne
2019-12-20T21:55:00,168,0,182,100,12,5374,testClientOne
2019-12-20T21:56:00,199,0,151,95,3,7424,testClientOne
2019-12-20T22:00:00,235,0,115,85,1,13962,testClientOne
2019-12-20T22:04:00,93,0,257,81,13,4547,testClientOne
2019-12-20T22:08:00,194,0,156,64,8,9477,testClientOne
2019-12-20T22:11:00,193,0,157,56,2,15099,testClientOne
2019-12-20T22:15:00,92,0,258,85,7,15855,testClientOne
2019-12-20T22:17:00,229,0,121,67,12,19782,testClientOne
2019-12-20T22:18:00,325,0,25,68,12,8707,testClientOne
2019-12-20T22:19:00,89,0,261,81,12,16382,testClientOne
2019-12-20T22:21:00,84,0,266,63,7,10088,testClientOne
2019-12-20T22:22:00,105,0,245,61,13,12840,testClientOne
2019-12-20T22:24:00,50,0,300,58,7,835,testClientOne
2019-12-20T22:25:00,83,0,267,79,13,10146,testClientOne
2019-12-20T22:26:00,308,0,42,94,0,11426,testClientOne
2019-12-20T22:28:00,58,0,292,70,6,14904,testClientOne
2019-12-20T22:30:00,192,0,158,92,14,11160,testClientOne
2019-12-20T22:32:00,38,0,312,93,14,11402,testClientOne
2019-12-20T22:39:00,211,0,139,87,11,18487,testClientOne
2019-12-20T22:40:00,112,0,238,62,13,6859,testClientOne
2019-12-20T22:42:00,91,0,259,82,5,8053,testClientOne
2019-12-20T22:51:00,191,0,159,51,9,601,testClientOne
2019-12-20T22:52:00,24,0,326,66,10,14780,testClientOne
2019-12-20T22:53:00,221,0,129,87,8,19172,testClientOne
2019-12-20T22:54:00,309,0,41,54,13,5476,testClientOne
2019-12-20T22:55:00,287,0,63,53,7,13110,testClientOne
2019-12-20T22:56:00,35,0,315,98,6,19678,testClientOne
2019-12-20T22:57:00,292,0,58,83,15,9435,testClientOne
2019-12-20T23:07:00,99,0,251,76,2,16601,testClientOne
2019-12-20T23:08:00,163,0,187,79,4,5714,testClientOne
2019-12-20T23:10:00,195,0,155,84,12,10934,testClientOne
2019-12-20T23:13:00,130,0,220,85,14,7676,testClientOne
2019-12-20T23:14:00,228,0,122,99,8,18819,testClientOne
2019-12-20T23:15:00,69,0,281,50,3,17654,testClientOne
2019-12-20T23:18:00,209,0,141,86,13,8324,testClientOne
2019-12-20T23:24:00,66,0,284,50,4,11295,testClientOne
2019-12-20T23:31:00,46,0,304,85,5,11571,testClientOne
2019-12-20T23:36:00,13,0,337,54,5,10179,testClientOne
2019-12-20T23:37:00,119,0,231,84,13,15171,testClientOne
2019-12-20T23:41:00,171,0,179,56,15,2884,testClientOne
2019-12-20T23:43:00,282,0,68,73,12,8426,testClientOne
2019-12-20T23:44:00,193,0,157,68,7,807,testClientOne
2019-12-20T23:45:00,2,0,348,77,7,6419,testClientOne
2019-12-20T23:48:00,232,0,118,88,8,9722,testClientOne
2019-12-20T23:56:00,85,0,265,68,3,7630,testClientOne
2019-12-21T00:01:00,285,0,65,98,15,2424,testClientOne
2019-12-21T00:02:00,332,0,18,74,2,5239,testClientOne
2019-12-21T00:03:00,149,0,201,83,7,7006,testClientOne
2019-12-21T00:06:00,44,0,306,60,3,13692,testClientOne
2019-12-21T00:09:00,201,0,149,66,2,10205,testClientOne
2019-12-21T00:14:00,253,0,97,63,13,1456,testClientOne
2019-12-21T00:15:00,278,0,72,82,12,2939,testClientOne
2019-12-21T00:16:00,55,0,295,66,14,14127,testClientOne
2019-12-21T00:17:00,135,0,215,79,15,14205,testClientOne
2019-12-21T00:19:00,184,0,166,97,3,5188,testClientOne
2019-12-21T00:20:00,164,0,186,54,7,15843,testClientOne
2019-12-21T00:22:00,64,0,286,99,1,15212,testClientOne
2019-12-21T00:26:00,193,0,157,82,2,8587,testClientOne
2019-12-21T00:27:00,161,0,189,57,9,14121,testClientOne
2019-12-21T00:30:00,246,0,104,86,14,19978,testClientOne
2019-12-21T00:31:00,253,0,97,66,15,13393,testClientOne
2019-12-21T00:32:00,168,0,182,82,5,3581,testClientOne
2019-12-21T00:33:00,271,0,79,80,10,9555,testClientOne
2019-12-21T00:35:00,325,0,25,69,10,6411,testClientOne
2019-12-21T00:37:00,70,0,280,76,1,16969,testClientOne
2019-12-21T00:42:00,157,0,193,91,5,2266,testClientOne
2019-12-21T00:43:00,287,0,63,62,2,5678,testClientOne
2019-12-21T00:44:00,44,0,306,74,4,10650,testClientOne
2019-12-21T00:45:00,238,0,112,92,15,6608,testClientOne
2019-12-21T00:55:00,140,0,210,94,13,11189,testClientOne
2019-12-21T01:03:00,343,0,7,63,14,11680,testClientOne
2019-12-21T06:01:00,183,0,167,63,5,18464,testClientOne
2019-12-21T06:02:00,154,0,196,68,4,16059,testClientOne
2019-12-21T06:03:00,217,0,133,71,11,6727,testClientOne
2019-12-21T06:04:00,171,0,179,63,5,1543,testClientOne
2019-12-21T06:06:00,108,0,242,51,9,1888,testClientOne
2019-12-21T06:08:00,280,0,70,88,13,18243,testClientOne
2019-12-21T06:12:00,106,0,244,80,14,9025,testClientOne
2019-12-21T06:13:00,244,0,106,63,2,6082,testClientOne
2019-12-21T06:14:00,62,0,288,73,8,3196,testClientOne
2019-12-21T06:16:00,269,0,81,58,1,12358,testClientOne
2019-12-21T06:17:00,11,0,339,77,5,12335,testClientOne
2019-12-21T06:18:00,233,0,117,99,12,12972,testClientOne
2019-12-21T06:19:00,303,0,47,91,13,1512,testClientOne
2019-12-21T06:20:00,165,0,185,97,3,18463,testClientOne
2019-12-21T06:22:00,101,0,249,59,14,14792,testClientOne
2019-12-21T06:23:00,243,0,107,72,11,18138,testClientOne
2019-12-21T06:24:00,203,0,147,60,4,8872,testClientOne
2019-12-21T06:25:00,33,0,317,82,11,15558,testClientOne
2019-12-21T06:30:00,348,0,2,59,6,882,testClientOne
2019-12-21T06:31:00,193,0,157,98,13,16446,testClientOne
2019-12-21T06:32:00,209,0,141,91,5,18568,testClientOne
2019-12-21T06:33:00,40,0,310,54,3,6359,testClientOne
2019-12-21T06:34:00,53,0,297,50,6,6915,testClientOne
2019-12-21T06:35:00,162,0,188,73,11,14912,testClientOne
2019-12-21T06:37:00,204,0,146,99,15,5599,testClientOne
2019-12-21T06:38:00,208,0,142,87,2,12229,testClientOne
2019-12-21T06:39:00,72,0,278,71,10,16936,testClientOne
2019-12-21T06:41:00,279,0,71,69,7,11191,testClientOne
2019-12-21T06:42:00,238,0,112,54,7,1848,testClientOne
2019-12-21T06:43:00,350,0,0,59,10,2711,testClientOne
2019-12-21T06:44:00,348,0,2,67,12,5956,testClientOne
2019-12-21T06:45:00,198,0,152,71,4,13048,testClientOne
2019-12-21T06:46:00,45,0,305,67,15,3712,testClientOne
2019-12-21T06:47:00,268,0,82,74,15,15109,testClientOne
2019-12-21T06:48:00,50,0,300,51,11,806,testClientOne
2019-12-21T06:49:00,98,0,252,69,9,12911,testClientOne
2019-12-21T06:50:00,306,0,44,73,6,5927,testClientOne
2019-12-21T06:51:00,173,0,177,69,11,16183,testClientOne
2019-12-21T06:52:00,41,0,309,76,13,16512,testClientOne
2019-12-21T06:53:00,132,0,218,69,9,13995,testClientOne
2019-12-21T06:55:00,323,0,27,87,15,12729,testClientOne
2019-12-21T06:56:00,175,0,175,51,4,19889,testClientOne
2019-12-21T06:58:00,122,0,228,78,7,2331,testClientOne
2019-12-21T07:00:00,88,0,262,54,14,4370,testClientOne
2019-12-21T07:01:00,200,0,150,72,4,18124,testClientOne
2019-12-21T07:02:00,70,0,280,88,14,127,testClientOne
2019-12-21T07:03:00,72,0,278,75,9,2607,testClientOne
2019-12-21T07:04:00,17,0,333,93,1,8134,testClientOne
2019-12-21T07:05:00,113,0,237,73,14,5358,testClientOne
2019-12-21T07:06:00,329,0,21,54,12,8937,testClientOne
2019-12-21T07:07:00,43,0,307,59,12,7731,testClientOne
2019-12-21T07:08:00,188,0,162,100,1,6089,testClientOne
2019-12-21T07:09:00,114,0,236,89,14,13678,testClientOne
2019-12-21T07:10:00,328,0,22,66,13,5906,testClientOne
2019-12-21T07:11:00,313,0,37,62,1,7019,testClientOne
2019-12-21T07:12:00,188,0,162,99,10,15646,testClientOne
2019-12-21T07:13:00,1,0,349,82,10,7150,testClientOne
2019-12-21T07:14:00,164,0,186,61,3,7874,testClientOne
2019-12-21T07:17:00,175,0,175,77,14,10385,testClientOne
2019-12-21T07:18:00,338,0,12,93,12,481,testClientOne
2019-12-21T07:19:00,42,0,308,90,1,3889,testClientOne
2019-12-21T07:20:00,238,0,112,74,11,1000,testClientOne
2019-12-21T07:21:00,38,0,312,88,4,14954,testClientOne
2019-12-21T07:22:00,285,0,65,78,14,12294,testClientOne
2019-12-21T07:23:00,215,0,135,88,4,13263,testClientOne
2019-12-21T07:24:00,323,0,27,97,2,2572,testClientOne
2019-12-21T07:25:00,242,0,108,93,4,165,testClientOne
2019-12-21T07:26:00,58,0,292,61,13,12259,testClientOne
2019-12-21T07:27:00,211,0,139,83,2,2112,testClientOne
2019-12-21T07:28:00,215,0,135,78,3,5947,testClientOne
2019-12-21T07:29:00,211,0,139,90,5,5767,testClientOne
2019-12-21T07:30:00,334,0,16,69,13,924,testClientOne
2019-12-21T07:31:00,157,0,193,93,1,3236,testClientOne
2019-12-21T07:32:00,38,0,312,74,7,809,testClientOne
2019-12-21T07:33:00,160,0,190,68,6,2171,testClientOne
2019-12-21T07:35:00,140,0,210,95,6,12923,testClientOne
2019-12-21T07:36:00,73,0,277,99,4,7450,testClientOne
2019-12-21T07:37:00,12,0,338,91,1,16972,testClientOne
2019-12-21T07:38:00,326,0,24,71,7,9483,testClientOne
2019-12-21T07:39:00,275,0,75,91,10,9183,testClientOne
2019-12-21T07:40:00,124,0,226,66,0,19335,testClientOne
2019-12-21T07:41:00,214,0,136,79,15,19349,testClientOne
2019-12-21T07:42:00,9,0,341,60,10,16282,testClientOne
2019-12-21T07:43:00,321,0,29,91,15,16121,testClientOne
2019-12-21T07:44:00,263,0,87,75,3,7927,testClientOne
2019-12-21T07:51:00,83,0,267,65,14,16430,testClientOne
2019-12-21T07:52:00,118,0,232,96,0,17844,testClientOne
2019-12-21T07:55:00,116,0,234,54,12,12620,testClientOne
2019-12-21T07:56:00,188,0,162,86,14,5123,testClientOne
2019-12-21T07:57:00,38,0,312,91,10,12508,testClientOne
2019-12-21T07:58:00,305,0,45,100,4,7577,testClientOne
2019-12-21T07:59:00,213,0,137,82,6,1543,testClientOne
2019-12-21T08:00:00,130,0,220,78,12,5124,testClientOne
2019-12-21T08:01:00,171,0,179,89,11,9837,testClientOne
2019-12-21T08:02:00,292,0,58,95,15,19043,testClientOne
2019-12-21T08:03:00,95,0,255,79,14,8584,testClientOne
2019-12-21T08:04:00,246,0,104,67,10,5193,testClientOne
2019-12-21T08:05:00,119,0,231,69,3,15185,testClientOne
2019-12-21T08:06:00,342,0,8,67,11,7218,testClientOne
2019-12-21T08:07:00,253,0,97,88,5,8175,testClientOne
2019-12-21T08:08:00,1,0,349,69,12,6282,testClientOne
2019-12-21T08:09:00,309,0,41,78,3,9880,testClientOne
2019-12-21T08:10:00,154,0,196,78,13,11729,testClientOne
2019-12-21T08:11:00,111,0,239,50,6,15554,testClientOne
2019-12-21T08:13:00,75,0,275,100,2,1187,testClientOne
2019-12-21T08:15:00,248,0,102,80,15,9268,testClientOne
2019-12-21T08:16:00,42,0,308,83,10,7603,testClientOne
2019-12-21T08:18:00,176,0,174,64,6,5115,testClientOne
2019-12-21T08:19:00,183,0,167,68,14,3827,testClientOne
2019-12-21T08:20:00,31,0,319,94,0,13741,testClientOne
2019-12-21T08:21:00,45,0,305,55,11,7340,testClientOne
2019-12-21T08:22:00,246,0,104,95,15,9677,testClientOne
2019-12-21T08:23:00,71,0,279,93,5,23,testClientOne
2019-12-21T08:24:00,227,0,123,87,10,19696,testClientOne
2019-12-21T08:25:00,63,0,287,70,4,19352,testClientOne
2019-12-21T08:26:00,54,0,296,58,15,2594,testClientOne
2019-12-21T08:27:00,341,0,9,82,15,14552,testClientOne
2019-12-21T08:28:00,72,0,278,95,4,8874,testClientOne
2019-12-21T08:29:00,102,0,248,91,12,17038,testClientOne
2019-12-21T08:30:00,323,0,27,84,8,17759,testClientOne
2019-12-21T08:31:00,70,0,280,85,7,5755,testClientOne
2019-12-21T08:32:00,241,0,109,89,2,14875,testClientOne
2019-12-21T08:33:00,155,0,195,66,7,12408,testClientOne
2019-12-21T08:34:00,242,0,108,64,11,8869,testClientOne
2019-12-21T08:35:00,190,0,160,87,6,9565,testClientOne
2019-12-21T08:36:00,182,0,168,99,7,10545,testClientOne
2019-12-21T08:38:00,321,0,29,81,13,172,testClientOne
2019-12-21T08:39:00,204,0,146,87,7,12571,testClientOne
2019-12-21T08:40:00,138,0,212,100,5,15617,testClientOne
2019-12-21T08:41:00,296,0,54,64,1,19315,testClientOne
2019-12-21T08:43:00,284,0,66,92,7,9789,testClientOne
2019-12-21T08:44:00,53,0,297,81,9,2091,testClientOne
2019-12-21T08:45:00,299,0,51,76,1,19531,testClientOne
2019-12-21T08:46:00,2,0,348,99,2,18350,testClientOne
2019-12-21T08:47:00,84,0,266,66,0,18115,testClientOne
2019-12-21T08:48:00,310,0,40,98,15,14468,testClientOne
2019-12-21T08:49:00,47,0,303,67,4,19011,testClientOne
2019-12-21T08:50:00,62,0,288,78,4,5270,testClientOne
2019-12-21T08:51:00,4,0,346,73,0,9445,testClientOne
2019-12-21T08:52:00,233,0,117,82,0,8720,testClientOne
2019-12-21T08:53:00,107,0,243,78,9,19518,testClientOne
2019-12-21T08:55:00,337,0,13,51,2,7640,testClientOne
2019-12-21T08:56:00,144,0,206,67,9,18807,testClientOne
2019-12-21T08:57:00,272,0,78,51,0,11718,testClientOne
2019-12-21T08:58:00,311,0,39,65,13,967,testClientOne
2019-12-21T08:59:00,30,0,320,82,15,8592,testClientOne
2019-12-21T09:00:00,215,0,135,82,13,1213,testClientOne
2019-12-21T09:01:00,117,0,233,68,10,11386,testClientOne
2019-12-21T09:02:00,96,0,254,89,13,19176,testClientOne
2019-12-21T09:03:00,267,0,83,62,14,3423,testClientOne
2019-12-21T09:04:00,294,0,56,78,10,9510,testClientOne
2019-12-21T09:05:00,181,0,169,71,7,790,testClientOne
2019-12-21T09:06:00,60,0,290,80,14,7627,testClientOne
2019-12-21T09:07:00,200,0,150,93,8,1201,testClientOne
2019-12-21T09:08:00,156,0,194,74,4,9118,testClientOne
2019-12-21T09:10:00,278,0,72,61,13,5027,testClientOne
2019-12-21T09:11:00,11,0,339,50,4,19449,testClientOne
2019-12-21T09:12:00,330,0,20,77,14,3806,testClientOne
2019-12-21T09:13:00,28,0,322,77,3,6486,testClientOne
2019-12-21T09:14:00,93,0,257,90,3,10108,testClientOne
2019-12-21T09:15:00,195,0,155,56,11,10392,testClientOne
2019-12-21T09:16:00,39,0,311,86,13,13638,testClientOne
2019-12-21T09:17:00,241,0,109,55,3,19729,testClientOne
2019-12-21T09:18:00,339,0,11,54,1,11017,testClientOne
2019-12-21T09:20:00,65,0,285,93,4,2415,testClientOne
2019-12-21T09:21:00,115,0,235,52,4,6386,testClientOne
2019-12-21T09:22:00,307,0,43,68,10,11987,testClientOne
2019-12-21T09:23:00,77,0,273,77,14,3087,testClientOne
2019-12-21T09:24:00,14,0,336,74,9,4316,testClientOne
2019-12-21T09:27:00,245,0,105,62,6,3200,testClientOne
2019-12-21T09:28:00,115,0,235,62,2,4570,testClientOne
2019-12-21T09:29:00,72,0,278,54,1,8231,testClientOne
2019-12-21T09:30:00,242,0,108,76,13,3555,testClientOne
2019-12-21T09:31:00,225,0,125,62,12,7438,testClientOne
2019-12-21T09:32:00,327,0,23,96,2,5369,testClientOne
2019-12-21T09:33:00,197,0,153,79,13,10032,testClientOne
2019-12-21T09:34:00,293,0,57,89,7,6144,testClientOne
2019-12-21T09:35:00,61,0,289,61,13,11796,testClientOne
2019-12-21T09:36:00,185,0,165,79,6,14227,testClientOne
2019-12-21T09:43:00,53,0,297,56,14,2520,testClientOne
2019-12-21T09:44:00,254,0,96,54,8,7914,testClientOne
2019-12-21T09:45:00,300,0,50,66,3,3860,testClientOne
2019-12-21T09:46:00,116,0,234,84,5,16032,testClientOne
2019-12-21T09:47:00,141,0,209,75,5,7636,testClientOne
2019-12-21T09:48:00,313,0,37,57,0,15770,testClientOne
2019-12-21T09:49:00,74,0,276,71,3,4016,testClientOne
2019-12-21T09:50:00,177,0,173,69,2,12939,testClientOne
2019-12-21T09:51:00,76,0,274,100,6,13440,testClientOne
2019-12-21T09:54:00,122,0,228,85,3,4592,testClientOne
2019-12-21T09:55:00,324,0,26,99,5,4276,testClientOne
2019-12-21T09:56:00,236,0,114,53,12,16394,testClientOne
2019-12-21T09:58:00,209,0,141,83,9,6596,testClientOne
2019-12-21T09:59:00,127,0,223,76,11,13657,testClientOne
2019-12-21T10:01:00,248,0,102,92,14,554,testClientOne
2019-12-21T10:05:00,347,0,3,74,1,2793,testClientOne
2019-12-21T10:06:00,276,0,74,77,1,5876,testClientOne
2019-12-21T10:07:00,23,0,327,99,8,1951,testClientOne
2019-12-21T10:08:00,166,0,184,67,10,13735,testClientOne
2019-12-21T10:09:00,3,0,347,82,8,6154,testClientOne
2019-12-21T10:10:00,142,0,208,92,15,11166,testClientOne
2019-12-21T10:11:00,114,0,236,57,4,7104,testClientOne
2019-12-21T10:12:00,280,0,70,98,6,18502,testClientOne
2019-12-21T10:13:00,57,0,293,97,0,14309,testClientOne
2019-12-21T10:14:00,2,0,348,95,14,7592,testClientOne
2019-12-21T10:15:00,215,0,135,54,13,10664,testClientOne
2019-12-21T10:16:00,229,0,121,62,0,2,testClientOne
2019-12-21T10:17:00,346,0,4,93,13,7441,testClientOne
2019-12-21T10:18:00,40,0,310,55,14,17320,testClientOne
2019-12-21T10:22:00,186,0,164,98,6,16569,testClientOne
2019-12-21T10:23:00,85,0,265,80,15,6062,testClientOne
2019-12-21T10:25:00,233,0,117,94,15,10120,testClientOne
2019-12-21T10:28:00,47,0,303,97,9,15158,testClientOne
2019-12-21T10:29:00,265,0,85,77,12,14057,testClientOne
2019-12-21T10:30:00,51,0,299,90,15,72,testClientOne
2019-12-21T10:32:00,149,0,201,77,2,11755,testClientOne
2019-12-21T10:33:00,92,0,258,69,5,11424,testClientOne
2019-12-21T10:34:00,326,0,24,55,12,14637,testClientOne
2019-12-21T10:35:00,101,0,249,76,5,4766,testClientOne
2019-12-21T10:36:00,259,0,91,56,0,15355,testClientOne
2019-12-21T10:43:00,176,0,174,91,14,10709,testClientOne
2019-12-21T10:44:00,193,0,157,65,5,5029,testClientOne
2019-12-21T10:45:00,221,0,129,73,7,2761,testClientOne
2019-12-21T10:46:00,152,0,198,83,3,13747,testClientOne
2019-12-21T10:48:00,248,0,102,85,12,19198,testClientOne
2019-12-21T10:49:00,120,0,230,51,8,195,testClientOne
2019-12-21T10:50:00,168,0,182,79,1,12589,testClientOne
2019-12-21T10:51:00,73,0,277,68,7,341,testClientOne
2019-12-21T10:53:00,130,0,220,86,11,17320,testClientOne
2019-12-21T10:58:00,94,0,256,83,7,11421,testClientOne
2019-12-21T10:59:00,102,0,248,87,13,18573,testClientOne
2019-12-21T11:03:00,129,0,221,75,13,453,testClientOne
2019-12-21T11:04:00,205,0,145,50,10,19296,testClientOne
2019-12-21T11:06:00,85,0,265,95,12,5506,testClientOne
2019-12-21T11:08:00,139,0,211,95,4,13108,testClientOne
2019-12-21T11:09:00,125,0,225,54,13,13692,testClientOne
2019-12-21T11:10:00,103,0,247,82,10,12968,testClientOne
2019-12-21T11:11:00,342,0,8,88,12,8174,testClientOne
2019-12-21T11:12:00,254,0,96,59,10,38,testClientOne
2019-12-21T11:13:00,177,0,173,62,8,5141,testClientOne
2019-12-21T11:14:00,171,0,179,62,0,4707,testClientOne
2019-12-21T11:16:00,327,0,23,77,0,3119,testClientOne
2019-12-21T11:18:00,228,0,122,63,2,9944,testClientOne
2019-12-21T11:19:00,334,0,16,68,0,16217,testClientOne
2019-12-21T11:21:00,31,0,319,50,3,12621,testClientOne
2019-12-21T11:23:00,225,0,125,92,13,404,testClientOne
2019-12-21T11:24:00,349,0,1,50,15,3871,testClientOne
2019-12-21T11:25:00,38,0,312,83,13,4661,testClientOne
2019-12-21T11:26:00,80,0,270,81,0,1288,testClientOne
2019-12-21T11:31:00,111,0,239,98,15,9945,testClientOne
2019-12-21T11:33:00,308,0,42,93,1,6878,testClientOne
2019-12-21T11:36:00,349,0,1,81,14,10052,testClientOne
2019-12-21T11:37:00,289,0,61,71,15,11830,testClientOne
2019-12-21T11:41:00,238,0,112,77,15,50,testClientOne
2019-12-21T11:42:00,258,0,92,95,15,10019,testClientOne
2019-12-21T11:44:00,304,0,46,90,3,12984,testClientOne
2019-12-21T11:45:00,286,0,64,82,5,19411,testClientOne
2019-12-21T11:46:00,274,0,76,84,9,2087,testClientOne
2019-12-21T11:47:00,89,0,261,99,15,4593,testClientOne
2019-12-21T11:48:00,258,0,92,92,8,12165,testClientOne
2019-12-21T11:49:00,336,0,14,81,11,19169,testClientOne
2019-12-21T11:50:00,167,0,183,73,9,6316,testClientOne
2019-12-21T11:51:00,222,0,128,61,11,19823,testClientOne
2019-12-21T11:53:00,320,0,30,68,4,9296,testClientOne
2019-12-21T11:55:00,111,0,239,64,10,769,testClientOne
2019-12-21T11:57:00,243,0,107,54,13,9372,testClientOne
2019-12-21T11:58:00,68,0,282,73,13,19339,testClientOne
2019-12-21T12:02:00,6,0,344,52,1,17098,testClientOne
2019-12-21T12:04:00,275,0,75,53,4,1823,testClientOne
2019-12-21T12:05:00,42,0,308,74,0,13323,testClientOne
2019-12-21T12:06:00,154,0,196,60,6,6695,testClientOne
2019-12-21T12:07:00,50,0,300,93,4,11344,testClientOne
2019-12-21T12:09:00,295,0,55,68,11,3764,testClientOne
2019-12-21T12:10:00,263,0,87,51,5,16193,testClientOne
2019-12-21T12:18:00,290,0,60,74,14,19790,testClientOne
2019-12-21T12:20:00,242,0,108,95,14,4860,testClientOne
2019-12-21T12:21:00,75,0,275,52,2,16531,testClientOne
2019-12-21T12:22:00,123,0,227,68,13,4797,testClientOne
2019-12-21T12:23:00,339,0,11,90,7,16312,testClientOne
2019-12-21T12:24:00,348,0,2,72,0,3866,testClientOne
2019-12-21T12:26:00,246,0,104,87,10,4612,testClientOne
2019-12-21T12:27:00,19,0,331,51,2,697,testClientOne
2019-12-21T12:29:00,172,0,178,51,10,10820,testClientOne
2019-12-21T12:31:00,33,0,317,85,2,986,testClientOne
2019-12-21T12:33:00,316,0,34,80,13,8766,testClientOne
2019-12-21T12:34:00,59,0,291,98,0,19200,testClientOne
2019-12-21T12:36:00,210,0,140,50,4,10239,testClientOne
2019-12-21T12:39:00,209,0,141,95,10,15959,testClientOne
2019-12-21T12:41:00,152,0,198,79,8,11419,testClientOne
2019-12-21T12:45:00,172,0,178,73,11,17667,testClientOne
2019-12-21T12:48:00,6,0,344,56,0,16523,testClientOne
2019-12-21T12:51:00,65,0,285,54,11,3182,testClientOne
2019-12-21T12:52:00,162,0,188,56,3,3550,testClientOne
2019-12-21T12:53:00,121,0,229,57,0,14645,testClientOne
2019-12-21T12:55:00,348,0,2,89,15,12526,testClientOne
